time_ms,seq,accountnumber,ageoldestrecord,agenewestrecord,recentupdate,srcsconfirmidaddrcount,creditbureaurecord,verificationfailure,ssnnotfound,ssnfoundother,verifiedname,verifiedssn,verifiedphone,verifiedaddress,verifieddob,ageriskindicator,subjectssncount,subjectaddrcount,subjectphonecount,subjectssnrecentcount,subjectaddrrecentcount,subjectphonerecentcount,ssnidentitiescount,ssnaddrcount,ssnidentitiesrecentcount,ssnaddrrecentcount,inputaddrphonecount,inputaddrphonerecentcount,phoneidentitiescount,phoneidentitiesrecentcount,phoneother,ssnlastnamecount,subjectlastnamecount,lastnamechangeage,lastnamechangecount01,lastnamechangecount03,lastnamechangecount06,lastnamechangecount12,lastnamechangecount24,lastnamechangecount60,sfduaddridentitiescount,sfduaddrssncount,ssnagedeceased,ssnrecent,ssnlowissueage,ssnhighissueage,ssnissuestate,ssnnonus,ssn3years,ssnafter5,ssnproblems,relativescount,relativesbankruptcycount,relativesfelonycount,relativespropownedcount,relativespropownedtaxtotal,relativesdistanceclosest,inputaddrageoldestrecord,inputaddragenewestrecord,inputaddrhistoricalmatch,inputaddrlenofres,inputaddrdwelltype,inputaddrdelivery,inputaddrapplicantowned,inputaddrfamilyowned,inputaddroccupantowned,inputaddragelastsale,inputaddrlastsalesprice,inputaddrmortgagetype,inputaddrnotprimaryres,inputaddractivephonelist,inputaddrtaxvalue,inputaddrtaxyr,inputaddrtaxmarketvalue,inputaddravmvalue,inputaddravmvalue12,inputaddravmvalue60,inputaddrcountyindex,inputaddrtractindex,inputaddrblockindex,inputaddrmedianincome,inputaddrmedianvalue,inputaddrmurderindex,inputaddrcartheftindex,inputaddrburglaryindex,inputaddrcrimeindex,inputaddrmobilityindex,inputaddrvacantpropcount,inputaddrbusinesscount,inputaddrsinglefamilycount,inputaddrmultifamilycount,curraddrageoldestrecord,curraddragenewestrecord,curraddrlenofres,curraddrdwelltype,curraddrapplicantowned,curraddrfamilyowned,curraddroccupantowned,curraddragelastsale,curraddrlastsalesprice,curraddrmortgagetype,curraddractivephonelist,curraddrtaxvalue,curraddrtaxyr,curraddrtaxmarketvalue,curraddravmvalue,curraddravmvalue12,curraddravmvalue60,curraddrcountyindex,curraddrtractindex,curraddrblockindex,curraddrmedianincome,curraddrmedianvalue,curraddrmurderindex,curraddrcartheftindex,curraddrburglaryindex,curraddrcrimeindex,prevaddrageoldestrecord,prevaddragenewestrecord,prevaddrlenofres,prevaddrdwelltype,prevaddrapplicantowned,prevaddrfamilyowned,prevaddroccupantowned,prevaddragelastsale,prevaddrlastsalesprice,prevaddrtaxvalue,prevaddrtaxyr,prevaddrtaxmarketvalue,prevaddravmvalue,prevaddrcountyindex,prevaddrtractindex,prevaddrblockindex,prevaddrmedianincome,prevaddrmedianvalue,prevaddrmurderindex,prevaddrcartheftindex,prevaddrburglaryindex,prevaddrcrimeindex,addrmostrecentdistance,addrmostrecentstatediff,addrmostrecenttaxdiff,addrmostrecentmoveage,addrmostrecentincomediff,addrmostrecentvaluediff,addrmostrecentcrimediff,addrrecentecontrajectory,addrrecentecontrajectoryindex,educationattendedcollege,educationprogram2yr,educationprogram4yr,educationprogramgraduate,educationinstitutionprivate,educationinstitutionrating,educationfieldofstudytype,addrstability,statusmostrecent,statusprevious,statusnextprevious,addrchangecount01,addrchangecount03,addrchangecount06,addrchangecount12,addrchangecount24,addrchangecount60,estimatedannualincome,assetowner,propertyowner,propownedcount,propownedtaxtotal,propownedhistoricalcount,propageoldestpurchase,propagenewestpurchase,propagenewestsale,propnewestsaleprice,propnewestsalepurchaseindex,proppurchasedcount01,proppurchasedcount03,proppurchasedcount06,proppurchasedcount12,proppurchasedcount24,proppurchasedcount60,propsoldcount01,propsoldcount03,propsoldcount06,propsoldcount12,propsoldcount24,propsoldcount60,watercraftowner,watercraftcount,watercraftcount01,watercraftcount03,watercraftcount06,watercraftcount12,watercraftcount24,watercraftcount60,aircraftowner,aircraftcount,aircraftcount01,aircraftcount03,aircraftcount06,aircraftcount12,aircraftcount24,aircraftcount60,wealthindex,businessactiveassociation,businessinactiveassociation,businessassociationage,businesstitle,businessinputaddrcount,derogseverityindex,derogcount,derogrecentcount,derogage,felonycount,felonyage,felonycount01,felonycount03,felonycount06,felonycount12,felonycount24,felonycount60,arrestcount,arrestage,arrestcount01,arrestcount03,arrestcount06,arrestcount12,arrestcount24,arrestcount60,liencount,lienfiledcount,lienfiledtotal,lienfiledage,lienfiledcount01,lienfiledcount03,lienfiledcount06,lienfiledcount12,lienfiledcount24,lienfiledcount60,lienreleasedcount,lienreleasedtotal,lienreleasedage,lienreleasedcount01,lienreleasedcount03,lienreleasedcount06,lienreleasedcount12,lienreleasedcount24,lienreleasedcount60,bankruptcycount,bankruptcyage,bankruptcytype,bankruptcystatus,bankruptcycount01,bankruptcycount03,bankruptcycount06,bankruptcycount12,bankruptcycount24,bankruptcycount60,evictioncount,evictionage,evictioncount01,evictioncount03,evictioncount06,evictioncount12,evictioncount24,evictioncount60,accidentcount,accidentage,recentactivityindex,nonderogcount,nonderogcount01,nonderogcount03,nonderogcount06,nonderogcount12,nonderogcount24,nonderogcount60,voterregistrationrecord,profliccount,proflicage,proflictypecategory,proflicexpired,profliccount01,profliccount03,profliccount06,profliccount12,profliccount24,profliccount60,prsearchlocatecount,prsearchlocatecount01,prsearchlocatecount03,prsearchlocatecount06,prsearchlocatecount12,prsearchlocatecount24,prsearchpersonalfinancecount,prsearchpersonalfinancecount01,prsearchpersonalfinancecount03,prsearchpersonalfinancecount06,prsearchpersonalfinancecount12,prsearchpersonalfinancecount24,prsearchothercount,prsearchothercount01,prsearchothercount03,prsearchothercount06,prsearchothercount12,prsearchothercount24,prsearchidentityssns,prsearchidentityaddrs,prsearchidentityphones,prsearchssnidentities,prsearchaddridentities,prsearchphoneidentities,subprimeofferrequestcount,subprimeofferrequestcount01,subprimeofferrequestcount03,subprimeofferrequestcount06,subprimeofferrequestcount12,subprimeofferrequestcount24,subprimeofferrequestcount60,inputphonemobile,inputphonetype,inputphoneservicetype,inputareacodechange,phoneedaageoldestrecord,phoneedaagenewestrecord,phoneotherageoldestrecord,phoneotheragenewestrecord,inputphonehighrisk,inputphoneproblems,onlinedirectory,inputaddrsiccode,inputaddrvalidation,inputaddrerrorcode,inputaddrhighrisk,curraddrcorrectional,prevaddrcorrectional,historicaladdrcorrectional,inputaddrproblems,donotmail,identityrisklevel,idverrisklevel,idveraddressassoccount,idverssncreditbureaucount,idverssncreditbureaudelete,sourcerisklevel,sourcewatchlist,sourceorderactivity,sourceordersourcecount,sourceorderagelastorder,variationrisklevel,variationidentitycount,variationmsourcesssncount,variationmsourcesssnunrelcount,variationdobcount,variationdobcountnew,searchvelocityrisklevel,searchunverifiedssncountyear,searchunverifiedaddrcountyear,searchunverifieddobcountyear,searchunverifiedphonecountyear,assocrisklevel,assocsuspicousidentitiescount,assoccreditbureauonlycount,assoccreditbureauonlycountnew,assoccreditbureauonlycountmonth,assochighrisktopologycount,validationrisklevel,correlationrisklevel,divrisklevel,divssnidentitymsourcecount,divssnidentitymsourceurelcount,divssnlnamecountnew,divssnaddrmsourcecount,divaddridentitycount,divaddridentitycountnew,divaddridentitymsourcecount,divaddrsuspidentitycountnew,divaddrssncount,divaddrssncountnew,divaddrssnmsourcecount,divsearchaddrsuspidentitycount,searchcomponentrisklevel,searchssnsearchcount,searchaddrsearchcount,searchphonesearchcount,componentcharrisklevel,errorcode,historydate,did,fnamepop,lnamepop,addrpop,ssnlength,dobpop,emailpop,ipaddrpop,hphnpop
1249,2170,2170,294,1,1,1,1,0,0,0,3,2,0,1,-1,21,2,12,0,0,0,0,1,10,0,0,0,0,0,0,-1,0,2,129,0,0,0,0,0,0,45,34,-1,0,356,332,MS,0,0,0,0,6,0,2,0,-1,0,45,1,1,44,S,-1,-1,-1,-1,-1,-1,-1,1,0,0,-1,0,0,0,0,0,0,0,16755,36094,190,198,199,197,0.4,61,109,255,108,6,1,5,H,0,0,0,-1,-1,-1,0,0,-1,0,0,0,0,0,0,0,16755,36094,190,198,199,197,45,1,44,S,0,0,0,-1,-1,0,-1,0,0,0,0,0,16755,36094,190,198,199,197,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,3,R,U,R,0,0,0,1,1,2,27000,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,-1,1,4,2,0,94,0,-1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,1,2202,94,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,1,94,0,0,0,0,0,0,0,-1,2,7,3,3,3,3,3,3,0,0,-1,-1,-1,0,0,0,0,0,0,3,0,0,0,0,0,11,0,0,0,3,4,20,0,1,1,2,2,2,3,2,1,2,0,0,0,0,0,0,0,0,1,1,10,-1,-1,-1,-1,-1,0,0,1,-1,V,10.2,0,0,0,0,0,0,1,3,0,3,0,7,0,0,0,-1,5,4,1,1,1,0,8,0,1,0,2,2,0,0,0,0,2,1,8,1,1,1,0,8,45,0,36,0,34,0,28,0,1,16,34,3,5,,999999,1984331263,1,1,1,0,0,0,0,1
1881,2175,2175,315,1,1,7,1,0,0,0,3,2,-1,1,-1,21,1,6,0,0,0,0,1,7,0,0,2,0,0,0,-1,0,1,311,0,0,0,0,0,0,26,21,-1,0,478,453,NJ,0,0,0,0,19,0,0,9,1320146,0,238,1,1,237,S,-1,1,0,0,70,137000,-1,1,0,201700,2018,201700,200000,158920,0,0.75,0.93,0.83,74816,349390,83,130,94,75,0.2,5,9,255,80,315,1,314,S,1,0,0,57,132000,-1,0,186400,2018,186400,135844,148660,0,0.51,0.57,0.57,56915,367262,123,146,89,100,238,1,237,S,1,0,0,70,137000,201700,2018,201700,200000,0.75,0.93,0.83,74816,349390,83,130,94,75,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,6,O,O,U,0,0,0,0,0,0,89000,1,1,3,388100,3,57,57,-1,-1,-1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,49,OWNER,0,3,7,0,21,0,-1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,7,6,9946,21,0,0,0,0,1,1,1,855,92,0,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,59,2,8,3,3,3,3,4,6,1,0,-1,-1,-1,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,2,3,1,1,1,1,3,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,67,8,-1,-1,1,-1,V,10.2,0,0,0,0,0,0,1,3,4,3,0,4,0,0,0,-1,1,1,1,1,1,0,6,0,0,0,1,2,2,0,0,0,0,1,5,2,1,1,0,5,26,2,17,1,21,2,19,0,2,5,18,-1,5,,999999,556145333,1,1,1,0,0,0,0,0
755,2180,2180,189,183,0,0,1,0,0,0,3,2,-1,0,-1,21,1,1,0,0,0,0,4,8,0,0,0,0,0,0,-1,2,1,188,0,0,0,0,0,0,79,57,-1,0,758,733,CA,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,S,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,0,0,0,0,0,0,0,50610,524107,30,35,46,21,0.3,4,54,100,255,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,0,0,0,0,0,0,75000,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,-1,-1,3,0,0,0,-1,0,-1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,-1,4,1,0,0,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,V,10.2,0,-1,-1,0,0,0,4,6,0,1,0,8,0,0,0,-1,-1,1,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,1,9,3,2,2,0,5,79,3,49,2,57,1,37,1,1,0,5,-1,6,,999999,36845860674,1,1,1,0,0,0,0,0
802,2185,2185,613,1,1,9,1,0,0,0,3,2,-1,1,7,70,1,18,0,0,0,0,1,10,0,0,1,0,0,0,-1,0,5,226,0,0,0,0,0,0,9,6,-1,0,685,672,VA,0,0,0,0,34,7,0,12,1012687,0,533,1,2,532,S,-1,1,0,0,160,-1,1,0,1,61538,2018,109646,151178,124766,80315,0.85,1.49,1.37,37850,70000,74,106,168,154,0.4,1,15,255,0,533,1,532,S,1,0,0,160,0,1,1,61538,2018,109646,151178,124766,80315,0.85,1.49,1.37,37850,70000,74,106,168,154,259,1,258,P,0,0,0,-1,-1,0,-1,0,0,0,0,0,55429,128827,156,137,149,166,0,0,-1,259,-17579,-58827,-12,ED,2,0,-1,-1,-1,-1,-1,-1,6,O,R,O,0,0,0,0,0,0,65000,1,1,6,220259,6,535,230,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,1,1,1,2,0,0,0,0,0,0,0,0,4,1,0,257,VICE PRESIDENT,11,0,0,0,-1,0,-1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,2,14,1,10,4,4,4,4,5,6,1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,3,4,1,1,1,1,1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,131,27,-1,-1,1,-1,V,10.2,0,0,0,0,0,0,1,1,1,3,0,3,0,0,0,-1,1,1,1,1,1,0,2,0,0,0,1,6,6,0,0,0,0,1,5,1,1,1,0,5,9,0,6,0,6,0,5,0,1,6,10,-1,3,,999999,811106617,1,1,1,0,1,0,0,0
2500,2190,2190,185,1,1,2,1,0,0,0,3,2,-1,1,-1,21,1,14,0,0,0,0,2,14,0,0,1,0,0,0,-1,0,1,184,0,0,0,0,0,0,16,10,-1,0,429,405,WI,0,0,0,0,24,5,0,4,265512,0,65,1,1,64,S,-1,0,0,1,13,-1,-1,1,0,0,-1,0,0,0,0,0,0,0,55301,106699,13,27,21,8,0.4,20,62,255,185,15,1,14,S,0,0,1,7,0,-1,0,62304,2017,62304,120000,90251,43457,0.73,1.1,1.25,27149,111859,170,169,198,171,65,1,64,S,0,0,1,13,0,0,-1,0,0,0,0,0,55301,106699,13,27,21,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,4,U,O,U,0,0,0,0,2,4,36000,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,-1,-1,2,3,1,0,30,0,-1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,1,290,30,0,0,0,0,0,1,0,0,-1,0,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,2,38,3,5,2,2,2,2,3,4,1,0,-1,-1,-1,0,0,0,0,0,0,1,0,0,0,0,0,7,0,0,0,0,0,11,0,0,0,2,2,2,1,1,1,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,184,174,-1,-1,-1,-1,1,-1,V,10.2,0,0,0,0,0,0,1,1,1,3,0,6,0,0,0,-1,2,2,1,1,2,0,6,1,0,0,1,8,8,1,0,0,0,1,7,2,1,1,0,13,16,1,10,1,10,0,8,0,1,15,8,-1,4,,999999,42093736677,1,1,1,0,0,0,0,0
1512,2195,2195,261,1,1,8,1,0,0,0,3,2,-1,1,7,21,2,19,0,0,0,0,2,17,0,0,0,0,0,0,-1,0,5,104,0,0,0,0,0,0,44,31,-1,0,478,465,FL,0,0,0,0,14,5,2,4,1174222,0,231,1,2,230,S,-1,0,1,0,6,-1,-1,0,0,102961,2017,167706,241128,229779,124610,0.74,0.95,0.73,91532,331818,36,95,86,54,0.3,0,17,255,0,231,1,230,S,0,1,0,6,0,-1,0,102961,2017,167706,241128,229779,124610,0.74,0.95,0.73,91532,331818,36,95,86,54,161,1,160,S,0,0,0,-1,-1,0,-1,0,0,0,0,0,72569,197877,63,95,97,69,6,0,-1,161,18963,133941,-15,DD,3,0,-1,-1,-1,-1,-1,-1,6,O,U,R,0,0,0,0,0,4,90000,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,-1,-1,2,2,2,0,36,0,-1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,2,36,I,Discharged,0,0,0,0,0,1,0,-1,0,0,0,0,0,0,4,41,1,9,4,4,4,4,4,5,1,0,-1,-1,-1,0,0,0,0,0,0,5,0,0,0,2,2,88,1,3,6,11,11,37,1,1,3,4,5,3,2,2,1,1,0,1,0,0,0,0,0,0,-1,-1,-1,-1,233,172,103,77,-1,-1,1,-1,V,10.2,0,0,0,0,0,0,1,1,5,3,0,3,0,0,0,-1,4,1,1,1,3,0,9,2,0,0,2,4,2,0,0,0,2,1,5,1,1,1,0,17,44,2,34,0,31,1,25,0,3,114,5,-1,3,,999999,1707083263,1,1,1,0,1,0,0,0
1197,2200,2200,368,1,1,4,1,0,0,0,3,2,0,1,-1,21,3,18,0,0,0,0,1,15,0,0,4,0,0,0,-1,0,3,169,0,0,0,0,0,0,0,0,-1,0,405,368,MA,0,0,0,0,4,1,0,1,761000,0,101,6,1,95,H,-1,-1,-1,-1,-1,-1,-1,1,0,0,-1,0,0,0,0,0,0,0,73563,1000000,86,117,97,93,0.2,3,9,176,153,51,1,50,H,0,0,0,-1,-1,-1,0,0,-1,0,0,0,0,0,0,0,73342,953704,190,138,77,185,101,6,95,H,0,0,0,-1,-1,0,-1,0,0,0,0,0,73563,1000000,86,117,97,93,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,5,R,R,R,0,0,0,0,0,1,118000,0,0,0,0,1,202,202,175,525000,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,347,GENERAL MANAGER,3,3,3,0,270,0,-1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,2,2,13312,270,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,273,I,Discharged,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,-1,1,9,3,4,4,4,4,4,0,0,2,1,-1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,10,-1,214,149,183,49,0,0,1,-1,V,10.2,0,0,0,0,0,0,1,3,0,3,0,3,0,0,0,-1,1,1,1,1,1,0,2,0,0,0,0,1,1,1,0,0,0,1,6,1,1,1,0,13,0,0,0,0,0,0,0,1,1,1,4,0,6,,999999,1196671834,1,1,1,0,0,0,0,1
453,2205,2205,-1,-1,0,0,0,0,-1,-1,2,-1,-1,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,20,15,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,1,-1,-1,-1,-1,-1,-1,S,-1,0,1,0,95,140000,-1,-1,0,78400,2017,0,155808,161461,164900,0.48,0.69,0.67,78378,224689,56,58,12,35,0.2,255,6,255,15,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,0,0,0,0,0,0,34000,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-1,-1,-1,-1,0,0,0,0,-1,0,-1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,V,14.3,0,-1,-1,-1,0,0,-1,-1,0,-1,-1,-1,0,0,0,-1,-1,0,0,0,0,0,-1,0,0,0,0,-1,0,0,0,0,0,1,9,1,-1,-1,-1,-1,20,0,17,0,15,0,15,0,1,-1,7,-1,8,,999999,0,1,1,1,0,0,0,0,0
1944,2210,2210,335,1,1,7,1,0,0,0,3,2,-1,1,-1,21,1,16,0,0,0,0,3,17,0,0,0,0,0,0,-1,0,3,308,0,0,0,0,0,0,23,18,-1,0,490,465,MI,0,0,0,0,36,7,0,5,771400,0,322,1,1,321,S,-1,1,0,0,4,-1,3,1,0,31230,2018,62460,236847,171101,72809,0.97,2.21,2.1,46912,102500,27,124,45,44,0.2,8,9,255,6,200,1,199,H,0,0,0,-1,-1,-1,0,0,-1,0,0,0,0,0,0,0,58382,97885,38,112,63,62,322,1,321,S,1,0,0,4,0,31230,2018,62460,236847,0.97,2.21,2.1,46912,102500,27,124,45,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,6,R,O,U,0,0,0,0,0,1,61000,1,1,1,62460,1,69,69,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,-1,-1,5,4,4,0,191,0,-1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,2,2,634,191,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,251,I,Discharged,0,0,0,0,0,0,1,200,0,0,0,0,0,0,0,-1,2,9,3,3,3,3,3,3,1,0,-1,-1,-1,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,9,0,1,2,2,5,1,1,1,1,2,0,0,0,0,0,0,0,0,-1,-1,-1,-1,203,200,139,139,-1,-1,1,-1,V,10.2,0,0,0,0,0,0,1,1,10,3,0,3,0,0,0,-1,1,1,1,1,3,0,6,0,0,0,1,9,9,1,0,0,0,1,4,2,2,1,0,15,23,1,21,1,18,0,15,0,1,8,0,-1,5,,999999,1735417880,1,1,1,0,0,0,0,0
1014,2215,2215,304,1,1,3,1,0,0,0,3,2,0,1,-1,21,3,17,0,0,1,0,3,24,0,1,1,0,0,0,-1,1,6,54,0,0,0,0,0,2,13,11,-1,0,429,392,IL,0,0,0,0,15,4,0,5,528025,0,303,1,1,302,S,-1,0,1,0,164,-1,-1,1,1,15194,2017,151940,185000,180500,115000,0.8,0.91,0.97,75230,219973,96,92,57,95,0.2,5,11,255,32,9,1,8,S,0,0,1,55,143101,-1,1,57800,2017,173400,203855,189575,179961,0.98,0.96,0.96,88720,235304,31,43,29,38,303,1,302,S,0,1,0,164,0,15194,2017,151940,185000,0.8,0.91,0.97,75230,219973,96,92,57,95,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,5,U,O,O,0,0,1,2,2,2,86000,1,1,2,231495,3,149,4,80,60000,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,-1,-1,12,2,3,0,101,0,-1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,2,0,0,-1,0,0,0,0,0,0,2,901,243,0,0,0,0,0,0,1,101,I,Discharged,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,66,1,10,3,5,5,5,5,6,0,0,102,0,-1,0,0,0,0,0,0,6,0,1,1,1,3,26,0,0,0,0,9,53,1,1,8,10,15,2,4,1,1,2,1,0,0,0,0,0,0,0,0,3,28,-1,222,76,137,49,0,0,1,-1,V,10.2,0,0,0,0,0,0,1,3,3,3,0,2,0,0,0,-1,4,3,2,2,3,1,6,1,0,0,1,1,0,0,0,0,0,1,5,1,3,2,0,19,13,0,12,0,11,0,11,0,1,56,58,29,4,,999999,377864774,1,1,1,0,0,0,0,1
1062,2220,2220,423,1,1,6,1,0,0,0,3,2,0,1,-1,21,1,20,0,0,0,0,2,21,0,0,1,0,0,0,-1,0,2,147,0,0,0,0,0,0,25,21,-1,0,599,575,NY,0,0,0,0,6,1,0,3,345042,0,149,1,1,148,S,-1,-1,-1,-1,-1,-1,-1,1,0,0,-1,0,0,0,0,0,0,0,60454,142033,142,131,107,145,0.2,62,61,255,255,42,1,41,H,0,0,0,-1,-1,-1,0,0,-1,0,0,0,0,0,0,0,42500,204167,178,173,170,174,149,1,148,S,0,0,0,-1,-1,0,-1,0,0,0,0,0,60454,142033,142,131,107,145,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,5,R,U,R,0,0,0,0,0,3,33000,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,-1,-1,0,2,1,0,201,0,-1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,201,I,Discharged,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,-1,1,10,4,4,4,4,6,6,1,0,137,1,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,28,-1,199,17,181,16,0,0,1,-1,V,10.2,0,0,0,0,0,0,1,3,0,3,0,3,0,0,0,-1,1,1,1,1,1,0,2,1,0,0,0,1,0,0,0,0,0,1,6,1,2,1,0,19,25,0,22,0,21,0,16,0,1,0,0,3,5,,999999,1833105716,1,1,1,0,0,0,0,1
